symbol,median_dollar_volume,median_close,daily_vol_bp,tick_floor_half_bp,edge_raw_half_bp
HTH,10893344.6,36.8,142.0190449317623,1.359,28.38
HTLD,5927644.8,10.77,247.90724523603197,4.643,32.252
HTO,20925239.2,56.19,142.25434768135,0.89,22.983
HTT,656645.4,2.87,367.09220656727797,17.422,45.797
HTZ,36730833.5,5.14,631.2251085643196,9.728,52.063
HUBB,245512620.1,476.04,199.35186965995516,0.105,34.563
HUBG,28535097.7,41.06,304.70442106433944,1.218,43.719
HUBS,340828377.3,251.12,458.93182080978715,0.199,51.55
HUM,391285877.8,270.67,309.53295784141204,0.185,57.205
HUMA,5103707.3,1.07,721.9037574607631,46.729,109.52
HUN,53227821.2,11.23,383.98908981316873,4.452,37.032
HURA,633121.8,2.14,774.2197646001778,23.364,64.499
HURC,401790.4,17.22,238.75567454768512,2.904,84.655
HURN,27593609.2,145.0,354.63433055768803,0.345,17.639
HUT,334066218.8,56.18,670.3986221468784,0.89,83.437
HUYA,2872783.4,3.02,332.88480732364377,16.556,61.109
HVMC,4120.9,10.08,14.449935342345873,4.96,7.381
HVT,2193046.0,23.67,205.0090927694964,2.112,35.294
HWBK,255452.8,34.3,205.30768302046135,1.458,74.939
HWC,54340548.8,66.97,155.12393510343875,0.747,34.255
HWH,39145.7,1.56,714.8487679399402,32.051,227.679
HWKN,20390965.0,147.99,246.6698841016623,0.338,14.067
HWM,515396871.4,239.04,213.06321220900332,0.209,27.457
HXL,85095850.0,84.17,201.97611688104956,0.594,36.055
HY,3005200.9,34.67,318.8896566953138,1.442,23.064
HYFM,34452.0,1.38,700.4121996149393,36.232,151.22
HYFT,458697.6,1.55,591.2619113302908,32.258,76.409
HYLN,2776570.8,2.1,622.6639551025442,23.81,81.07
HYMC,49713979.6,25.01,719.3276100400441,1.999,56.839
HYNE,343511.8,15.69,98.73906265988899,3.187,43.402
HYPD,1451572.5,3.59,764.9212178884198,13.928,166.032
HYPR,561756.6,1.14,547.5385472825573,43.86,50.784
HZO,9310646.4,28.36,383.48475712287825,1.763,38.487
IA,6603679.7,18.49,468.79102785647996,2.704,63.669
IAC,39207930.9,37.715,194.2567511068223,1.326,21.98
IAG,122753756.6,16.75,406.12290883040635,2.985,45.941
IART,11452827.8,13.62,385.20145478799486,3.671,59.194
IAUX,11794801.3,1.49,395.7831202765624,33.557,59.133
IBAC,12162.3,10.7,29.832486066275408,4.673,67.988
IBCP,4952229.5,33.9,146.51794874428757,1.475,26.814
IBIO,1348337.0,1.62,655.4718883221282,30.864,131.809
IBKR,338544511.9,73.29,249.00723745867148,0.682,33.891
IBM,1363414795.2,262.35,316.0374304989325,0.191,38.165
IBN,161933128.5,29.88,135.9437331085204,1.673,27.3
IBO,35812.6,0.512,655.6108451697457,97.656,227.486
IBOC,19727896.8,70.83,138.15256390482153,0.706,19.552
IBP,88870614.9,259.39,336.67303989407736,0.193,42.213
IBRX,70073441.0,7.1,614.4495356175597,7.042,71.835
IBTA,7236444.6,29.38,476.3360818703941,1.702,53.478
ICCC,129641.6,6.58,322.03034436245025,7.599,103.639
ICE,540947673.1,157.3,157.14705371023342,0.318,16.44
ICFI,16138591.1,80.88,251.56061958142897,0.618,34.779
ICL,6402794.9,5.49,248.33395532062582,9.107,25.963
ICMB,61751.1,2.69,380.9132500508132,18.587,96.501
ICON,83917.7,1.11,605.3801820767393,45.045,135.586
ICU,293087.3,2.58,628.8117577727912,19.38,71.678
ICUI,35864194.4,142.0,225.89284564732355,0.352,42.36
IDA,60639525.7,137.74,109.63862181532261,0.363,20.586
IDAI,197469.7,2.975,556.2720375584062,16.807,103.928
IDCC,86805400.3,334.81,306.7013300774326,0.149,78.683
IDN,865432.3,4.94,535.8964799613301,10.121,19.272
IDR,11434866.3,35.6,529.5233954944742,1.404,90.511
IDT,8499647.7,51.8,204.81591992079936,0.965,33.994
IDXX,313571539.0,608.41,198.79299087186496,0.082,35.27
IDYA,28775442.8,32.83,300.2198731713205,1.523,50.036
IE,23865400.7,12.79,479.50908209972255,3.909,61.455
IEP,5962296.4,7.76,171.27928721305796,6.443,18.997
IESC,87596507.0,468.21,466.1741938873799,0.107,41.757
IEX,125154020.4,199.72,140.21033377051037,0.25,34.514
IFF,130205041.4,71.83,218.07632617435158,0.696,15.349
IFRX,992691.2,1.36,610.7763189092306,36.765,149.959
IFS,10742719.7,46.94,206.0445952018877,1.065,30.526
IGC,139759.2,0.2959,315.8177239401607,168.976,114.573
IGIC,1499636.3,25.0,158.21946253612143,2.0,35.655
IHG,28340829.0,141.23,156.98826508052335,0.354,25.412
IHRT,2315248.4,3.65,557.4484587065471,13.699,86.71
IHS,6769400.2,8.16,173.53099917339264,6.127,26.612
III,1113973.5,5.01,260.5068928704335,9.98,33.173
IIIN,4448532.7,31.9,284.7137344401816,1.567,41.262
IIIV,6549759.8,22.435,285.65408683813104,2.229,82.247
IIPR,15442015.7,54.41,235.60494133598033,0.919,34.924
IKT,992317.5,1.71,393.0099987954349,29.24,58.332
ILLR,156580.1,0.438,975.6678544652124,114.155,208.154
ILMN,233622339.0,132.86,295.2931376650769,0.376,29.66
ILPT,2067688.7,6.1,261.1975087813123,8.197,52.601
IMA,141693.1,6.05,472.56131498930023,8.264,127.463
IMAX,39396108.5,37.24,261.2976892440118,1.343,34.911
IMDX,472888.6,5.12,674.627262889306,9.766,113.23
IMKTA,9720970.4,84.7,161.58381563254824,0.59,27.396
IMMR,2810710.7,6.66,268.21446292331785,7.508,42.905
IMMX,6255522.1,8.32,524.8643433877266,6.01,88.511
IMNM,23320780.7,21.49,430.2532564801288,2.327,42.292
IMNN,121140.8,3.14,326.5388546966565,15.924,129.884
IMO,58497803.5,117.3,177.67290399283715,0.426,30.009
IMRX,5143944.2,5.25,605.5409243848347,9.524,48.862
IMSR,14677663.7,7.41,697.8460324201432,6.748,72.005
IMUX,1920728.3,1.0,490.39186061885647,50.0,65.073
IMVT,35983533.6,26.45,360.7238598752691,1.89,42.226
IMXI,4541412.3,15.12,184.88725252197787,3.307,22.774
INAB,87343.2,1.64,523.0831758459099,30.488,118.619
INBK,1079522.0,22.69,253.987428628795,2.204,34.511
INBS,169314.4,2.4,743.0920783908022,20.833,100.719
INBX,19285819.7,81.66,490.86679368700794,0.612,91.288
INCY,164538435.0,100.11,206.2142780195889,0.499,16.75
INDB,22911374.6,77.67,149.50442821930875,0.644,28.986
INDI,15371681.8,3.93,527.6639077148654,12.723,59.223
INDO,1481302.4,2.99,532.2156287889072,16.722,66.436
INDP,151853.9,2.31,1025.1392373871495,21.645,304.23
INDV,59994452.1,34.36,226.52848209510583,1.455,63.286
INFQ,67345216.6,13.34,687.2041386598534,3.748,55.128
